,endTime,artistName,trackName,msPlayed,full_track,segsPlayed,In Library,uri_tot
10144,2021-12-15 15:26,Charly García,Bancate Ese Defecto,294986,Bancate Ese Defecto:Charly García,294.99,1,7wqiMKIor13LOfWIxdaBUL
10145,2021-12-15 15:30,Charly García,No Me Dejan Salir,263200,No Me Dejan Salir:Charly García,263.2,0,6P6rudfmKr7FyArdyEs0Mk
10147,2021-12-15 15:34,Charly García,Nuevos Trapos,245040,Nuevos Trapos:Charly García,245.04,0,
10148,2021-12-15 15:37,Charly García,Dos Cero Uno,128493,Dos Cero Uno:Charly García,128.49,0,
10149,2021-12-15 15:40,Charly García,Plateado Sobre Plateado (Huellas En El Mar),0,Plateado Sobre Plateado (Huellas En El Mar):Charly García,0.0,0,1zzhZAlwmdoJYhMqfL7EIj
10151,2021-12-15 15:44,Conociendo Rusia,La Dirección,224768,La Dirección:Conociendo Rusia,224.77,1,3m7we3hDbJ2lilUouTMD8Q
10152,2021-12-15 15:47,Mancha De Rolando,Sola,206172,Sola:Mancha De Rolando,206.17,1,56L04G96ZVxf9zjdscvWu6
10153,2021-12-15 15:51,Charly García,Siempre Puedes Olvidar,231000,Siempre Puedes Olvidar:Charly García,231.0,1,64r4bboZRgiz0SE7cVtDC1
10154,2021-12-15 15:54,Conociendo Rusia,30 Años,195986,30 Años:Conociendo Rusia,195.99,1,2O7w0qgKXSLBg0mKV0XfOt
10155,2021-12-15 16:51,WOS,FREESTYLE - Live Set,32316,FREESTYLE - Live Set:WOS,32.32,1,0WYcVMr4ekWawPKIL2JDZd
10156,2021-12-15 18:16,Conociendo Rusia,Disfraz,289307,Disfraz:Conociendo Rusia,289.31,0,5wp6bRa4Y5U0yE6idmfOtO
10157,2021-12-15 18:20,Conociendo Rusia,Vos y Yo,225732,Vos y Yo:Conociendo Rusia,225.73,0,42EuWgxBi4tBKzyTZoR9j0
10158,2021-12-15 18:24,Conociendo Rusia,Mundo de Cristal,251788,Mundo de Cristal:Conociendo Rusia,251.79,0,6vV1TLBRd8IeOpQMZNw1ZH
10160,2021-12-15 18:27,Conociendo Rusia,Mi Casa Tu Casa,187885,Mi Casa Tu Casa:Conociendo Rusia,187.88,0,5YUK7FloYyUe5pZ9k7e9Am
10161,2021-12-15 18:30,Conociendo Rusia,No Aguanto Más,226629,No Aguanto Más:Conociendo Rusia,226.63,0,2cqFQ9mcQCRpW2kdvAxUPM
10162,2021-12-15 18:34,Conociendo Rusia,Cada Día,215174,Cada Día:Conociendo Rusia,215.17,0,3Y4Df1CX8JpDtvhBtZVeiD
10163,2021-12-15 18:35,Conociendo Rusia,Vos y Yo,32983,Vos y Yo:Conociendo Rusia,32.98,0,42EuWgxBi4tBKzyTZoR9j0
10164,2021-12-15 18:38,Conociendo Rusia,Los Amigos,206607,Los Amigos:Conociendo Rusia,206.61,0,4ts1xRT4JUXdsrPPGHW5jb
10165,2021-12-16 14:10,Conociendo Rusia,Mundo de Cristal,17882,Mundo de Cristal:Conociendo Rusia,17.88,0,6vV1TLBRd8IeOpQMZNw1ZH
10167,2021-12-16 14:13,Duki,En Movimiento,170658,En Movimiento:Duki,170.66,0,
10168,2021-12-16 14:16,Duki,TOP 5,146815,TOP 5:Duki,146.82,0,7JZ5mOTea5T4LH0UdwCsWx
10169,2021-12-16 14:19,Duki,Midtown,205709,Midtown:Duki,205.71,0,
10170,2021-12-16 14:22,Duki,YIN YAN,189475,YIN YAN:Duki,189.48,0,6KGGhJoXrztLp8ZT91zizs
10171,2021-12-16 14:25,Duki,TOP 5,38691,TOP 5:Duki,38.69,0,7JZ5mOTea5T4LH0UdwCsWx
10172,2021-12-16 14:28,Duki,Unfollow,196727,Unfollow:Duki,196.73,0,
10173,2021-12-16 14:31,Duki,Ley de Atracción,180247,Ley de Atracción:Duki,180.25,0,
10174,2021-12-16 14:35,Duki,BICI,248966,BICI:Duki,248.97,0,
10175,2021-12-16 14:39,LIT killah,Dejame Tranki,222428,Dejame Tranki:LIT killah,222.43,0,
10176,2021-12-16 14:41,Salastkbron,TITAN,122723,TITAN:Salastkbron,122.72,0,2cR9cH9ta7MStHBKs0aOcz
10177,2021-12-16 14:44,WOS,CONTANDO OVEJAS,203468,CONTANDO OVEJAS:WOS,203.47,0,
10178,2021-12-16 14:47,Duki,Malbec,175890,Malbec:Duki,175.89,0,
10179,2021-12-16 14:50,Nicki Nicole,Colocao,179966,Colocao:Nicki Nicole,179.97,0,7MCFjPDImfjQv7GynHgVrR
10180,2021-12-16 14:53,LIT killah,My Bag,210642,My Bag:LIT killah,210.64,0,
10181,2021-12-16 14:56,WOS,ALMA DINAMITA,173913,ALMA DINAMITA:WOS,173.91,0,2ONADYjJvqYVwjWavuY0H1
10182,2021-12-16 14:59,Tiago PZK,Házmelo,174952,Házmelo:Tiago PZK,174.95,0,
10183,2021-12-16 15:02,Trueno,Ñeri,194734,Ñeri:Trueno,194.73,0,
10184,2021-12-16 15:05,Duki,TOP 5,146815,TOP 5:Duki,146.82,0,7JZ5mOTea5T4LH0UdwCsWx
10185,2021-12-16 15:08,Mesita,Jet Lag,184200,Jet Lag:Mesita,184.2,0,
10186,2021-12-16 15:11,LIT killah,Mala Mía,190928,Mala Mía:LIT killah,190.93,0,
10187,2021-12-16 15:13,C.R.O,Tu Recuerdo,148987,Tu Recuerdo:C.R.O,148.99,0,
10188,2021-12-16 15:16,Tiago PZK,Salimo de Noche,177857,Salimo de Noche:Tiago PZK,177.86,0,6P096SaOzrgGxs8NWOfX7M
10189,2021-12-16 15:19,Duki,Acapella,164178,Acapella:Duki,164.18,0,
10190,2021-12-16 15:21,Trueno,PANAMÁ,171149,PANAMÁ:Trueno,171.15,0,
10191,2021-12-16 15:27,Rusherking,Además de Mí - Remix,330040,Además de Mí - Remix:Rusherking,330.04,0,
10192,2021-12-16 15:29,LIT killah,Ese Mensaje,153857,Ese Mensaje:LIT killah,153.86,0,
10193,2021-12-16 15:32,WOS,CONVOY JARANA,158123,CONVOY JARANA:WOS,158.12,0,
10194,2021-12-16 19:45,Duki,Goteo,137670,Goteo:Duki,137.67,0,
10195,2021-12-16 21:43,Wolty,Q.E.P.D,219567,Q.E.P.D:Wolty,219.57,0,2X4tARsfmiJYBokirkcMIu
10196,2021-12-16 21:46,Bizarrap,"Don Patricio: Bzrp Music Sessions, Vol. 25",155964,"Don Patricio: Bzrp Music Sessions, Vol. 25:Bizarrap",155.96,0,3B30FE1ywQwRa5vcg2W1Zg
10197,2021-12-16 21:48,Arquero,Zohan,150034,Zohan:Arquero,150.03,0,4IiDUBOOsGyzTkBbCzVvWE
10198,2021-12-16 21:51,Militantes del Climax,Abusa de tu Estilo,177626,Abusa de tu Estilo:Militantes del Climax,177.63,0,6UArTjqNFFStRDFBu4Dx5V
10199,2021-12-16 21:54,Militantes del Climax,Hit Hot,172554,Hit Hot:Militantes del Climax,172.55,0,2bviC8d721aTBjcJ0nLcNU
10200,2021-12-16 21:56,Paulo Londra,Maldita Abusadora,25867,Maldita Abusadora:Paulo Londra,25.87,0,2l7CpLcHxJeiWibGWftnew
10201,2021-12-16 21:59,Conociendo Rusia,30 Años,195986,30 Años:Conociendo Rusia,195.99,1,2O7w0qgKXSLBg0mKV0XfOt
10202,2021-12-16 22:02,Mancha De Rolando,Sola,206172,Sola:Mancha De Rolando,206.17,1,56L04G96ZVxf9zjdscvWu6
10203,2021-12-16 22:06,Intoxicados,Las cosas que no se tocan,214090,Las cosas que no se tocan:Intoxicados,214.09,1,5Y3T9zncw2XDAcn9pFliKT
10204,2021-12-16 22:08,Charly García,Demoliendo Hoteles,135973,Demoliendo Hoteles:Charly García,135.97,1,29iIRrSuANyjnwag69PHOJ
10205,2021-12-16 22:11,Los Auténticos Decadentes,Luna de Miel en la Mano,168096,Luna de Miel en la Mano:Los Auténticos Decadentes,168.1,0,7hlgmoLuoZReMqVOBoUycx
10206,2021-12-16 22:14,Babasónicos,Como Eran Las Cosas,33017,Como Eran Las Cosas:Babasónicos,33.02,0,61qPUnazSdkvua4wgA4L8C
10208,2021-12-16 22:20,Guasones,Infierno Blanco,316106,Infierno Blanco:Guasones,316.11,0,00KstxRk8kkZq54SNkOYrp
10209,2021-12-16 22:22,Silvestre y La Naranja,Promesas Sobre el Bidet / El Instinto,157263,Promesas Sobre el Bidet / El Instinto:Silvestre y La Naranja,157.26,0,0YYkE8yKwmdJeJJPirCVGM
10210,2021-12-16 22:26,Soda Stereo,Entre Canibales - MTV Unplugged,246742,Entre Canibales - MTV Unplugged:Soda Stereo,246.74,1,060aWWmC9CrLqbhzHQifQf
10211,2021-12-16 22:45,Luis Alberto Spinetta,No Te Alejes Tanto De Mí,23431,No Te Alejes Tanto De Mí:Luis Alberto Spinetta,23.43,0,
10212,2021-12-17 21:12,Luis Alberto Spinetta,No Te Alejes Tanto De Mí,209893,No Te Alejes Tanto De Mí:Luis Alberto Spinetta,209.89,0,
10213,2021-12-17 21:16,Charly García,Nuevos Trapos,245040,Nuevos Trapos:Charly García,245.04,0,
10214,2021-12-17 21:22,Charly García,Adela en el Carrousell,315560,Adela en el Carrousell:Charly García,315.56,1,4Pz6d9chtIKUQ628KWDZpR
10215,2021-12-17 21:25,Sui Generis,Música de Fondo para Cualquier Fiesta Animada,202354,Música de Fondo para Cualquier Fiesta Animada:Sui Generis,202.35,0,
10216,2021-12-17 21:29,Invisible,Durazno Sangrando,219186,Durazno Sangrando:Invisible,219.19,0,
10217,2021-12-17 21:31,Charly García,Chicas Muertas,133946,Chicas Muertas:Charly García,133.95,1,2hswCACKO32Ikb0bxsAIpm
10218,2021-12-17 21:33,Andrés Calamaro,No Me Pidas Que No Sea Un Inconsciente,130880,No Me Pidas Que No Sea Un Inconsciente:Andrés Calamaro,130.88,0,
10219,2021-12-17 21:37,Fito Paez,La Música de los Sueños de Tu Juventud,253781,La Música de los Sueños de Tu Juventud:Fito Paez,253.78,1,6kGXhFBioJfblZHv5AJVGm
10220,2021-12-17 21:40,Fito Paez,Cable A Tierra,205600,Cable A Tierra:Fito Paez,205.6,1,2Til97fBo9aqwyC1Q8VG1g
10221,2021-12-17 21:45,Sui Generis,El Día Que Apagaron La Luz,270986,El Día Que Apagaron La Luz:Sui Generis,270.99,0,4etJPu6uu8wF5jezX7kClT
10223,2021-12-17 21:48,Charly García,De Mí,175373,De Mí:Charly García,175.37,1,5xnv9ka866mxTHdy9VHIm7
10225,2021-12-17 21:53,Soda Stereo,Un Millón De Años Luz - Remasterizado 2007,304053,Un Millón De Años Luz - Remasterizado 2007:Soda Stereo,304.05,0,
10226,2021-12-17 21:56,Luis Alberto Spinetta,Quedándote O Yéndote,209160,Quedándote O Yéndote:Luis Alberto Spinetta,209.16,1,5gUxsVRhWljyJz7pYakRL4
10227,2021-12-17 21:59,Charly García,Tu Amor,149230,Tu Amor:Charly García,149.23,0,3obYcaXHdTB1EvZE3PVQhd
10229,2021-12-17 22:02,Fito Paez,Polaroid De Locura Ordinaria,209240,Polaroid De Locura Ordinaria:Fito Paez,209.24,0,0fAkoHmERNn6PuRqfK7411
10230,2021-12-17 22:06,Pescado Rabioso,"A Starosta, el Idiota",193706,"A Starosta, el Idiota:Pescado Rabioso",193.71,0,
10231,2021-12-17 22:10,Charly García,Cerca De La Revolucion,280546,Cerca De La Revolucion:Charly García,280.55,0,6KrSQXiwgnWBv6E4tTjbdF
10232,2021-12-17 22:15,Mercedes Sosa,El Ángel de la Bicicleta (with Gustavo Cordera),312546,El Ángel de la Bicicleta (with Gustavo Cordera):Mercedes Sosa,312.55,1,0N4CRVTYBZhN0UPDKqhQYD
10233,2021-12-17 22:19,Serú Girán,Mundo Agradable,251026,Mundo Agradable:Serú Girán,251.03,1,1zMSZbxk4dDAHxBS5V07KT
10235,2021-12-17 22:24,Luis Alberto Spinetta,Las Cosas Tienen Movimiento (En Vivo Estadio Vélez Sarsfield) (feat. Fito Paez),274520,Las Cosas Tienen Movimiento (En Vivo Estadio Vélez Sarsfield) (feat. Fito Paez):Luis Alberto Spinetta,274.52,1,3Z7amA2hdlxrNRTHTKFXiU
10236,2021-12-17 22:31,Charly García,Serú Giran Medley - Live,416133,Serú Giran Medley - Live:Charly García,416.13,1,1lrmmpIgUeluYHmPN5lhxr
10237,2021-12-17 22:36,Gustavo Cerati,He Visto a Lucy,331453,He Visto a Lucy:Gustavo Cerati,331.45,0,5oMLxAYS1PhKBPYvb0L07n
10238,2021-12-17 22:40,Serú Girán,Nos Veremos Otra Vez,238400,Nos Veremos Otra Vez:Serú Girán,238.4,1,1FBdUVBQsG8suMoKaF3GOi
10240,2021-12-17 22:43,David Lebón,Parado en el Medio de la Vida (feat. Andrés Calamaro),145408,Parado en el Medio de la Vida (feat. Andrés Calamaro):David Lebón,145.41,1,4IFkhBbLHK01yJRFT9Noql
10241,2021-12-17 22:47,Gustavo Cerati,Magia,268773,Magia:Gustavo Cerati,268.77,0,1LRj11KKw5A59uREUVPfwp
10242,2021-12-17 23:09,Fito Paez,La Mujer Torso y el Hombre de la Cola de Ameba,32600,La Mujer Torso y el Hombre de la Cola de Ameba:Fito Paez,32.6,0,
10243,2021-12-18 19:46,Conociendo Rusia,Cada Día,215174,Cada Día:Conociendo Rusia,215.17,0,3Y4Df1CX8JpDtvhBtZVeiD
10244,2021-12-18 19:50,Axel Fiks,ALguIEN,233909,ALguIEN:Axel Fiks,233.91,0,
10246,2021-12-18 19:53,Malena Villa,Olvidarme,178568,Olvidarme:Malena Villa,178.57,0,
10247,2021-12-18 20:22,Conociendo Rusia,No Aguanto Más,222629,No Aguanto Más:Conociendo Rusia,222.63,0,2cqFQ9mcQCRpW2kdvAxUPM
10248,2021-12-19 21:06,Emilia,De Enero a Diciembre,164289,De Enero a Diciembre:Emilia,164.29,0,1p22yVi9e8DT6BEUvOZ0TL
10249,2021-12-19 21:20,LIT killah,Mala Mía,12202,Mala Mía:LIT killah,12.2,0,
10250,2021-12-20 04:35,Lito Vitale,Los Libros de la Buena Memoria,249349,Los Libros de la Buena Memoria:Lito Vitale,249.35,1,7j87GqxCRCFC8xX1gB8t6B
10251,2021-12-20 04:40,Charly García,De Mí,276106,De Mí:Charly García,276.11,1,5xnv9ka866mxTHdy9VHIm7
10253,2021-12-20 04:44,León Gieco,La Navidad De Luis,226859,La Navidad De Luis:León Gieco,226.86,1,7uK3SYNaGCofhffTrVJIG6
10254,2021-12-20 04:45,David Guetta,Bad (feat. Vassy) - Radio Edit,11334,Bad (feat. Vassy) - Radio Edit:David Guetta,11.33,1,1Nivqu7wynKsgguBmgC6Vw
10255,2021-12-20 04:47,The Beatles,Yesterday - Remastered 2009,128557,Yesterday - Remastered 2009:The Beatles,128.56,0,
10256,2021-12-20 04:53,Sui Generis,"Un Hada, un Cisne",378437,"Un Hada, un Cisne:Sui Generis",378.44,1,0DXNPAmAhQ872qL8AWkgsk
10257,2021-12-20 04:58,Coti,La Chica de la Esquina Rosada,10394,La Chica de la Esquina Rosada:Coti,10.39,1,1RSjvn5CIlqR6PAiu94GgU
10259,2021-12-20 04:59,Fito Paez,Un Vestido Y Un Amor,84815,Un Vestido Y Un Amor:Fito Paez,84.82,1,3s8enexDZG7QqYWIYR0PMK
10260,2021-12-20 05:04,WOS,ALMA DINAMITA - Live Set,779,ALMA DINAMITA - Live Set:WOS,0.78,1,22e93nNiMUPVqeNHh7FnrS
10262,2021-12-20 05:08,Fito Paez,Cable A Tierra,244774,Cable A Tierra:Fito Paez,244.77,1,2Til97fBo9aqwyC1Q8VG1g
10263,2021-12-20 05:10,La Vela Puerca,Va A Escampar,73663,Va A Escampar:La Vela Puerca,73.66,1,599IrnvmbLxi4VViMtkeWr
10264,2021-12-20 05:14,Charly García,Adela en el Carrousell,182186,Adela en el Carrousell:Charly García,182.19,1,4Pz6d9chtIKUQ628KWDZpR
10265,2021-12-20 05:26,Bersuit Vergarabat,El Tiempo No Para - Live In Buenos Aires / 2001,12840,El Tiempo No Para - Live In Buenos Aires / 2001:Bersuit Vergarabat,12.84,1,4hRzvqOJH6bEnN06caK4Pk
10266,2021-12-20 21:45,Callejeros,Prohibido,210013,Prohibido:Callejeros,210.01,0,
10267,2021-12-20 21:51,Las Pastillas del Abuelo,Otra Vuelta de Tuerca,321706,Otra Vuelta de Tuerca:Las Pastillas del Abuelo,321.71,1,3Azo521e0Tacq8znJWaDQO
10268,2021-12-20 21:54,Intoxicados,Señor Kioskero,198385,Señor Kioskero:Intoxicados,198.38,0,
10269,2021-12-20 21:57,Charly García,Nos Siguen Pegando Abajo,206720,Nos Siguen Pegando Abajo:Charly García,206.72,1,6ssQWlLTRrPj3FQpiko9JB
10275,2021-12-20 22:01,Pappo,Rock and Roll y Fiebre,231906,Rock and Roll y Fiebre:Pappo,231.91,1,6SsOtB41HPvZdEFjtLUhop
10276,2021-12-20 22:05,Illya Kuryaki & The Valderramas,Jennifer Del Estero,251066,Jennifer Del Estero:Illya Kuryaki & The Valderramas,251.07,0,
10277,2021-12-20 22:08,Charly García,Rap de las Hormigas,194306,Rap de las Hormigas:Charly García,194.31,0,0bfp9z9BSYK487QRzS7HcB
10278,2021-12-20 22:13,Divididos,Salir A Comprar,278293,Salir A Comprar:Divididos,278.29,0,
10279,2021-12-20 22:17,Viejas Locas,Contra la pared,265546,Contra la pared:Viejas Locas,265.55,0,
10280,2021-12-20 22:20,León Gieco,Los Salieris De Charly,134813,Los Salieris De Charly:León Gieco,134.81,0,
10281,2021-12-20 22:24,Spinetta Y Los Socios Del Desierto,Cheques,243626,Cheques:Spinetta Y Los Socios Del Desierto,243.63,0,
10282,2021-12-20 22:28,Sumo,Heroína,11636,Heroína:Sumo,11.64,0,
10284,2021-12-20 22:32,Memphis La Blusera,"Moscato, Pizza y Fainá - En Vivo",250531,"Moscato, Pizza y Fainá - En Vivo:Memphis La Blusera",250.53,0,
10285,2021-12-20 22:35,Patricio Rey y sus Redonditos de Ricota,Mi Perro Dinamita,155893,Mi Perro Dinamita:Patricio Rey y sus Redonditos de Ricota,155.89,0,
10286,2021-12-20 22:53,Charly García,Fanky,86315,Fanky:Charly García,86.32,0,
10287,2021-12-21 02:20,Charly García,Total Interferencia,4080,Total Interferencia:Charly García,4.08,1,5InJsNKDCwm7Oi0Xujkhvs
10290,2021-12-21 02:25,Charly García,Total Interferencia,297986,Total Interferencia:Charly García,297.99,1,5InJsNKDCwm7Oi0Xujkhvs
10292,2021-12-21 02:30,Charly García,Cerca De La Revolucion,280546,Cerca De La Revolucion:Charly García,280.55,0,6KrSQXiwgnWBv6E4tTjbdF
10293,2021-12-21 02:34,Charly García,Nuevos Trapos,1122,Nuevos Trapos:Charly García,1.12,0,
10298,2021-12-21 02:50,Serú Girán,Llorando En El Espejo,8558,Llorando En El Espejo:Serú Girán,8.56,0,
10299,2021-12-21 04:25,Mick Jagger,Out Of Focus,275666,Out Of Focus:Mick Jagger,275.67,0,
10300,2021-12-21 04:29,Paul McCartney,Something - Live,265428,Something - Live:Paul McCartney,265.43,0,
10301,2021-12-21 04:33,Vicentico,Sabor A Nada,232933,Sabor A Nada:Vicentico,232.93,0,
10302,2021-12-21 04:37,Franny Glass,El Amor Anda Suelto,240748,El Amor Anda Suelto:Franny Glass,240.75,0,
10303,2021-12-21 04:40,Café Tacvba,Aviéntame - En Vivo,185040,Aviéntame - En Vivo:Café Tacvba,185.04,0,
10304,2021-12-21 04:43,Mocchi,Díaz Sin Vos,218960,Díaz Sin Vos:Mocchi,218.96,0,
10305,2021-12-21 04:46,Color Humano,Mañana por la Noche,172733,Mañana por la Noche:Color Humano,172.73,0,
10306,2021-12-21 04:50,Chico César,Á Primeira Vista,216800,Á Primeira Vista:Chico César,216.8,0,
10307,2021-12-21 04:53,Abel Pintos,Motivos,181933,Motivos:Abel Pintos,181.93,0,
10308,2021-12-21 04:58,Luis Eduardo Aute,Slowly,339000,Slowly:Luis Eduardo Aute,339.0,0,
10309,2021-12-21 05:02,Javier Barría,"Mi Corazón, Su Casa",208143,"Mi Corazón, Su Casa:Javier Barría",208.14,0,
10310,2021-12-21 05:05,Victor Jara,Cuando Voy al Trabajo,232965,Cuando Voy al Trabajo:Victor Jara,232.96,0,
10311,2021-12-21 05:10,Pedro Guerra,Cuidame (Directo Libertad 8) (with Jorge Drexler),299826,Cuidame (Directo Libertad 8) (with Jorge Drexler):Pedro Guerra,299.83,1,5H3jhBTu2uVnLoGk6B8620
10312,2021-12-21 05:13,Manuel García,El Reproche,195207,El Reproche:Manuel García,195.21,0,
10313,2021-12-21 05:16,Congreso,El Cielito De Mi Pieza,170840,El Cielito De Mi Pieza:Congreso,170.84,0,
10314,2021-12-21 05:22,Pat Metheny Group,Dream of the Return,319099,Dream of the Return:Pat Metheny Group,319.1,0,
10315,2021-12-21 05:25,Fito Paez,Eso Que Llevas Ahí,224506,Eso Que Llevas Ahí:Fito Paez,224.51,1,7GISug8mfNCcgMq1XEV44L
10316,2021-12-21 05:30,Guasones,La Flaca Pili y el Negro Tomás - En Vivo Acústico,303173,La Flaca Pili y el Negro Tomás - En Vivo Acústico:Guasones,303.17,1,4rPadi9cPRHdKIUir2zMtw
10317,2021-12-21 05:34,Gustavo Cerati,Crimen,232026,Crimen:Gustavo Cerati,232.03,1,3oqWr0jDWNXxWufNogGREp
10318,2021-12-21 05:37,Juanes,A Dios Le Pido,205373,A Dios Le Pido:Juanes,205.37,1,5dQVYFtcLA4pvTRiTFRFkC
10319,2021-12-21 05:40,León Gieco,La Navidad De Luis,177748,La Navidad De Luis:León Gieco,177.75,1,7uK3SYNaGCofhffTrVJIG6
10320,2021-12-21 05:45,Pier,La ilusión que me condena,300184,La ilusión que me condena:Pier,300.18,1,0AP4CI592TMd5YktR6XINJ
10321,2021-12-21 05:50,Andrés Calamaro,Flaca,277653,Flaca:Andrés Calamaro,277.65,1,1p7m9H4H8s0Y7SgRm7j3ED
10322,2021-12-21 05:54,Airbag,La partida de la gitana - Si te vas,233626,La partida de la gitana - Si te vas:Airbag,233.63,1,0OepNUXjEJeMnrhC89ZEB8
10323,2021-12-21 05:58,Ciro y los Persas,Vas a Bailar,300181,Vas a Bailar:Ciro y los Persas,300.18,1,6f1qmIb4Q3UelVAktv9O1A
10324,2021-12-21 06:02,Juanes,Lo Que Me Gusta A Mi,210626,Lo Que Me Gusta A Mi:Juanes,210.63,1,5F6gqyaDurU9GkHZehrURO
10325,2021-12-21 06:08,Callejeros,Señales,357093,Señales:Callejeros,357.09,1,1ELykgy7CVsJtEuwUcvCfq
10326,2021-12-21 06:10,Guasones,Hay Momentos,158066,Hay Momentos:Guasones,158.07,1,0rL9XFxw3b9bRUqApteFiD
10327,2021-12-21 06:14,La Beriso,No Me Olvides,205386,No Me Olvides:La Beriso,205.39,1,7LDUiraavMZ6mb8hK3mXkj
10328,2021-12-21 14:26,Árbol,Prejuicios,137601,Prejuicios:Árbol,137.6,1,7bxwO0efsmXk6tWFl2Wvw2
10330,2021-12-21 15:20,Pedro Guerra,Cuidame (Directo Libertad 8) (with Jorge Drexler),299826,Cuidame (Directo Libertad 8) (with Jorge Drexler):Pedro Guerra,299.83,1,5H3jhBTu2uVnLoGk6B8620
10331,2021-12-21 15:23,Juan Carlos Baglietto,El Tempano,194266,El Tempano:Juan Carlos Baglietto,194.27,1,6E3WENlXuQq28atvoA2GGV
10332,2021-12-21 15:25,Jeites,Triste y melancólica,75437,Triste y melancólica:Jeites,75.44,0,
10333,2021-12-21 15:30,Jeites,Vida breve,303506,Vida breve:Jeites,303.51,0,
10334,2021-12-21 15:33,Jeites,Quiero estar,222932,Quiero estar:Jeites,222.93,0,
10335,2021-12-21 15:40,Kevin Johansen,Fin de Fiesta,225860,Fin de Fiesta:Kevin Johansen,225.86,0,
10336,2021-12-21 15:43,Adrián Berra,Efecto de Sincronicidad,165240,Efecto de Sincronicidad:Adrián Berra,165.24,1,0xbzZu3YtHkGR0lpljyTBl
10337,2021-12-21 15:47,Jorge Drexler,Guitarra y vos,235066,Guitarra y vos:Jorge Drexler,235.07,0,
10338,2021-12-21 15:51,Ram Nasta,Y me dirán,256580,Y me dirán:Ram Nasta,256.58,0,
10339,2021-12-21 15:59,Bandalos Chinos,La Herida,246586,La Herida:Bandalos Chinos,246.59,0,
10340,2021-12-21 16:02,Pedro Aznar,A Primera Vista,208240,A Primera Vista:Pedro Aznar,208.24,0,4Xunts6NLofGZCFEICTDTg
10341,2021-12-21 17:39,El Cuarteto De Nos,Apocalipsis Zombi,4430,Apocalipsis Zombi:El Cuarteto De Nos,4.43,1,063bMRonMLP3UEZbG3uG2h
10343,2021-12-21 17:44,Kevin Johansen,Modern Love,257560,Modern Love:Kevin Johansen,257.56,0,
10344,2021-12-21 17:45,Jorge Fandermole,Oración del remanso,105089,Oración del remanso:Jorge Fandermole,105.09,0,
10345,2021-12-21 17:49,Fabiana Cantilo,Fue Amor,192226,Fue Amor:Fabiana Cantilo,192.23,0,
10346,2021-12-21 17:53,Fabiana Cantilo,Cancion De Alicia En El Pais,264480,Cancion De Alicia En El Pais:Fabiana Cantilo,264.48,0,
10347,2021-12-21 17:56,Jeites,Voce,159093,Voce:Jeites,159.09,0,
10348,2021-12-21 17:59,Charly García,Tu Amor,186466,Tu Amor:Charly García,186.47,0,3obYcaXHdTB1EvZE3PVQhd
10351,2021-12-21 18:05,Fito Paez,La Música de los Sueños de Tu Juventud,253781,La Música de los Sueños de Tu Juventud:Fito Paez,253.78,1,6kGXhFBioJfblZHv5AJVGm
10352,2021-12-21 18:08,Fabiana Cantilo,Amanece En La Ruta,194026,Amanece En La Ruta:Fabiana Cantilo,194.03,0,
10353,2021-12-21 18:12,Fabiana Cantilo,Yo Vivo En Esta Ciudad,230586,Yo Vivo En Esta Ciudad:Fabiana Cantilo,230.59,0,
10354,2021-12-21 18:15,Fabiana Cantilo,Donde Manda Marinero,191226,Donde Manda Marinero:Fabiana Cantilo,191.23,0,
10355,2021-12-21 18:19,Fabiana Cantilo,Cancion De Alicia En El Pais,264480,Cancion De Alicia En El Pais:Fabiana Cantilo,264.48,0,
10356,2021-12-21 18:24,Fabiana Cantilo,Un Loco En La Calesita,297053,Un Loco En La Calesita:Fabiana Cantilo,297.05,0,
10357,2021-12-21 18:27,Fabiana Cantilo,La Bestia Pop,210520,La Bestia Pop:Fabiana Cantilo,210.52,0,
10358,2021-12-21 18:32,Fabiana Cantilo,Nada Es Para Siempre,271213,Nada Es Para Siempre:Fabiana Cantilo,271.21,0,
10359,2021-12-21 18:35,Fabiana Cantilo,"Cleopatra, La Reina Del Twist",195586,"Cleopatra, La Reina Del Twist:Fabiana Cantilo",195.59,0,
10360,2021-12-21 18:38,Fabiana Cantilo,Spaghetti del Rock,213666,Spaghetti del Rock:Fabiana Cantilo,213.67,0,
10361,2021-12-21 18:42,Fabiana Cantilo,Mary Poppins Y El Deshollinador,232826,Mary Poppins Y El Deshollinador:Fabiana Cantilo,232.83,0,
10362,2021-12-21 18:45,Fabiana Cantilo,Me Arde,199026,Me Arde:Fabiana Cantilo,199.03,0,
10363,2021-12-21 18:49,Fabiana Cantilo,Murguita Del Sur,251453,Murguita Del Sur:Fabiana Cantilo,251.45,0,
